origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
MSP,2014,5,12,21,50,49,100,310,11.5078,NA,1e-4,NA,10,2014-05-13T02:00:00Z
MSP,2014,5,12,22,49,48.2,100,300,14.960139999999999,NA,0,NA,10,2014-05-13T03:00:00Z
MSP,2014,5,12,23,49,47,92.84,280,14.960139999999999,21.864819999999998,0,NA,10,2014-05-13T04:00:00Z
MSP,2014,5,13,2,48,44,86.08,290,13.809359999999998,NA,0,NA,10,2014-05-13T07:00:00Z
MSP,2014,5,13,6,46,40,79.07,280,12.658579999999999,NA,0,NA,10,2014-05-13T11:00:00Z
MSP,2014,5,13,11,48,38,70.74,310,13.809359999999998,NA,0,NA,10,2014-05-13T16:00:00Z
MSP,2014,5,13,12,49,38,65.67,310,16.11092,20.714039999999997,0,NA,10,2014-05-13T17:00:00Z
MSP,2014,5,19,10,55,49,85.78,130,11.5078,NA,0.08,NA,6,2014-05-19T15:00:00Z
MSP,2014,5,19,11,53.6,51.8,96.73,140,19.56326,NA,0.43,NA,6,2014-05-19T16:00:00Z
MSP,2014,5,19,12,52,51,100,NA,14.960139999999999,25.317159999999998,0.52,NA,2.5,2014-05-19T17:00:00Z
MSP,2014,5,19,13,52,51.8,100,120,19.56326,NA,0.46,NA,2.5,2014-05-19T18:00:00Z
MSP,2014,5,19,14,53,51.8,100,130,20.714039999999997,NA,0.12,NA,4,2014-05-19T19:00:00Z
MSP,2014,5,19,15,52,51,96.73,120,19.56326,NA,0.01,NA,8,2014-05-19T20:00:00Z
MSP,2014,5,19,18,53,52,96.1,120,13.809359999999998,NA,1e-4,NA,6,2014-05-19T23:00:00Z
MSP,2014,5,19,19,53,51,92.96,130,12.658579999999999,23.0156,0,NA,7,2014-05-20T00:00:00Z
MSP,2014,5,19,20,53,51,92.96,140,17.261699999999998,28.769499999999997,0,NA,8,2014-05-20T01:00:00Z
MSP,2014,5,19,22,54,52,93.6,NA,13.809359999999998,NA,0,NA,7,2014-05-20T03:00:00Z
MSP,2014,5,20,4,51,51,100,0,0,NA,0,NA,2.5,2014-05-20T09:00:00Z
MSP,2014,5,20,5,51,51,100,360,5.7539,NA,0,NA,1.5,2014-05-20T10:00:00Z
MSP,2014,5,20,6,52,52,100,330,3.4523399999999995,NA,0,NA,2,2014-05-20T11:00:00Z
MSP,2014,5,20,8,57.2,55.4,93.69,20,4.60312,NA,0,NA,3,2014-05-20T13:00:00Z
MSP,2014,5,20,9,58,55,90.11,0,0,NA,0,NA,5,2014-05-20T14:00:00Z
MSP,2014,5,20,10,61,56,83.47,0,0,NA,0,NA,5,2014-05-20T15:00:00Z
MSP,2014,5,20,11,62,56,80.34,NA,3.4523399999999995,NA,0,NA,5,2014-05-20T16:00:00Z
MSP,2014,5,21,8,56,46,69.3,320,13.809359999999998,NA,0,NA,10,2014-05-21T13:00:00Z
MSP,2014,5,21,11,60.8,48.2,63.15,310,12.658579999999999,19.56326,0,NA,10,2014-05-21T16:00:00Z
MSP,2014,5,26,21,72,64,76.13,340,10.357019999999999,NA,0,NA,10,2014-05-27T02:00:00Z
MSP,2014,5,27,2,68,67,96.34,330,6.904679999999999,NA,1e-4,NA,6,2014-05-27T07:00:00Z
MSP,2014,5,27,5,67,66,96.93,340,5.7539,NA,1e-4,NA,6,2014-05-27T10:00:00Z
MSP,2014,5,27,6,67,66,96.93,350,6.904679999999999,NA,0.01,NA,6,2014-05-27T11:00:00Z
MSP,2014,5,27,7,67,66,96.93,10,8.05546,NA,0,NA,7,2014-05-27T12:00:00Z
MSP,2014,5,27,8,68,66,93.38,20,8.05546,NA,0,NA,9,2014-05-27T13:00:00Z
MSP,2014,5,27,9,70,66,87.26,10,8.05546,NA,0,NA,10,2014-05-27T14:00:00Z
MSP,2014,5,27,10,70,67,90.02,NA,6.904679999999999,NA,0,NA,8,2014-05-27T15:00:00Z
MSP,2014,5,27,12,72,66.2,84.1,20,12.658579999999999,NA,0,NA,10,2014-05-27T17:00:00Z
MSP,2014,5,27,13,71.6,64.4,78.04,360,14.960139999999999,NA,0,NA,10,2014-05-27T18:00:00Z
MSP,2014,5,27,14,70,64.4,82.98,350,14.960139999999999,NA,0,NA,10,2014-05-27T19:00:00Z
MSP,2014,5,27,15,71,64,78.49,10,13.809359999999998,NA,0,NA,9,2014-05-27T20:00:00Z
MSP,2014,5,27,16,69.8,63,80.86,30,18.41248,NA,0,NA,10,2014-05-27T21:00:00Z
MSP,2014,5,27,17,69,62,78.33,40,10.357019999999999,24.166379999999997,0,NA,10,2014-05-27T22:00:00Z
MSP,2014,5,27,19,68,61,78.25,20,11.5078,NA,0,NA,10,2014-05-28T00:00:00Z
MSP,2014,5,27,20,66,61,83.79,10,11.5078,NA,0,NA,10,2014-05-28T01:00:00Z
MSP,2014,5,28,2,61,57,86.79,350,4.60312,NA,0,NA,10,2014-05-28T07:00:00Z
MSP,2014,5,28,7,61,54,77.66,60,5.7539,NA,0,NA,10,2014-05-28T12:00:00Z
MSP,2014,5,28,9,67,59,75.69,30,3.4523399999999995,NA,0,NA,10,2014-05-28T14:00:00Z
MSP,2014,5,31,14,79,68,69.11,220,9.20624,NA,0.05,NA,10,2014-05-31T19:00:00Z
MSP,2014,5,31,15,79,65,64.03,170,6.904679999999999,NA,0,NA,10,2014-05-31T20:00:00Z
MSP,2014,5,31,16,73.4,68,83.21,340,5.7539,NA,0,NA,9,2014-05-31T21:00:00Z
MSP,2014,5,31,17,72,69,90.66,360,6.904679999999999,NA,1e-4,NA,7,2014-05-31T22:00:00Z
MSP,2014,5,31,19,73,68,84.22,110,13.809359999999998,NA,1e-4,NA,7,2014-06-01T00:00:00Z
MSP,2014,5,31,20,71.6,68,96.36,NA,24.166379999999997,NA,0.25,NA,4,2014-06-01T01:00:00Z
MSP,2014,5,31,21,69.8,68,94.01,260,12.658579999999999,18.41248,1e-4,NA,7,2014-06-01T02:00:00Z
MSP,2014,5,31,22,70,67,90.02,250,5.7539,NA,1e-4,NA,8,2014-06-01T03:00:00Z
MSP,2014,6,1,2,67,67,100,180,10.357019999999999,NA,0.3,NA,3,2014-06-01T07:00:00Z
MSP,2014,6,1,4,68,66,96.93,150,10.357019999999999,NA,0.02,NA,10,2014-06-01T09:00:00Z
MSP,2014,6,1,5,68,66,93.38,220,5.7539,NA,0.27,NA,3,2014-06-01T10:00:00Z
MSP,2014,6,1,6,67,66,96.93,220,9.20624,NA,0.11,NA,1,2014-06-01T11:00:00Z
MSP,2014,6,1,7,66,65,96.31,210,8.05546,NA,0.21,NA,6,2014-06-01T12:00:00Z
MSP,2014,6,1,20,66,64,93.33,200,5.7539,NA,0.02,NA,5,2014-06-02T01:00:00Z
MSP,2014,6,1,22,65,64,96.9,20,4.60312,NA,0.01,NA,8,2014-06-02T03:00:00Z
MSP,2014,6,1,23,65,64,96.9,10,3.4523399999999995,NA,1e-4,NA,10,2014-06-02T04:00:00Z
MSP,2014,6,2,0,66,64,93.33,0,0,NA,0,NA,7,2014-06-02T05:00:00Z
MSP,2014,6,2,1,65,64,96.9,230,3.4523399999999995,NA,1e-4,NA,6,2014-06-02T06:00:00Z
MSP,2014,6,2,2,64,64,100,140,5.7539,NA,0,NA,5,2014-06-02T07:00:00Z
MSP,2014,6,2,4,64,64,100,140,5.7539,NA,0,NA,7,2014-06-02T09:00:00Z
MSP,2014,6,2,5,64,64,100,150,5.7539,NA,0,NA,8,2014-06-02T10:00:00Z
MSP,2014,6,2,6,65,64,100,210,6.904679999999999,NA,0.02,NA,6,2014-06-02T11:00:00Z
MSP,2014,6,2,7,64.4,64.4,100,220,5.7539,NA,0,NA,3,2014-06-02T12:00:00Z
MSP,2014,6,2,8,68,64.4,96.9,270,16.11092,NA,0,NA,10,2014-06-02T13:00:00Z
MSP,2014,6,2,10,73,63,70.68,250,11.5078,NA,0,NA,10,2014-06-02T15:00:00Z
MSP,2014,6,5,16,67,60.8,82.74,160,17.261699999999998,NA,1e-4,NA,10,2014-06-05T21:00:00Z
MSP,2014,6,7,1,66,61,83.79,50,8.05546,NA,0,NA,10,2014-06-07T06:00:00Z
MSP,2014,6,7,4,64.4,60.8,88.09,10,5.7539,NA,0,NA,10,2014-06-07T09:00:00Z
MSP,2014,6,7,7,55.4,53.6,93.65,360,19.56326,26.46794,0.05,NA,10,2014-06-07T12:00:00Z
MSP,2014,6,7,8,54,54,100,350,18.41248,NA,0.39,NA,3,2014-06-07T13:00:00Z
MSP,2014,6,7,10,55.4,54,96.14,20,12.658579999999999,NA,1e-4,NA,7,2014-06-07T15:00:00Z
MSP,2014,6,7,11,55,54,96.14,10,10.357019999999999,NA,0.03,NA,5,2014-06-07T16:00:00Z
MSP,2014,6,7,12,56,55,96.78,350,9.20624,NA,0.02,NA,9,2014-06-07T17:00:00Z
MSP,2014,6,7,15,57,55,93.08,360,9.20624,NA,0,NA,10,2014-06-07T20:00:00Z
MSP,2014,6,7,17,58,54,86.63,NA,5.7539,NA,0,NA,10,2014-06-07T22:00:00Z
MSP,2014,6,7,18,58,54,86.63,60,9.20624,NA,0,NA,10,2014-06-07T23:00:00Z
MSP,2014,6,7,19,59,54,83.34,50,6.904679999999999,NA,0,NA,10,2014-06-08T00:00:00Z
MSP,2014,6,8,4,50,49,96.05,0,0,NA,0,NA,2,2014-06-08T09:00:00Z
MSP,2014,6,8,5,50,50,100,0,0,NA,0,NA,0.5,2014-06-08T10:00:00Z
MSP,2014,6,8,7,54,53,96.76,190,3.4523399999999995,NA,0,NA,6,2014-06-08T12:00:00Z
MSP,2014,6,8,12,69,38,31.92,100,11.5078,NA,0,NA,10,2014-06-08T17:00:00Z
MSP,2014,6,11,23,73,59,61.41,280,25.317159999999998,31.07106,1e-4,NA,6,2014-06-12T04:00:00Z
MSP,2014,6,12,2,66.2,63,89.86,250,17.261699999999998,NA,0,NA,9,2014-06-12T07:00:00Z
MSP,2014,6,12,3,65,61,87,270,16.11092,31.07106,0,NA,10,2014-06-12T08:00:00Z
MSP,2014,6,12,6,58,48,69.52,310,18.41248,36.82496,0,NA,10,2014-06-12T11:00:00Z
MSP,2014,6,12,8,58,50,74.86,270,19.56326,24.166379999999997,0,NA,10,2014-06-12T13:00:00Z
MSP,2014,6,12,9,58,49,71.9,280,17.261699999999998,26.46794,0,NA,10,2014-06-12T14:00:00Z
MSP,2014,6,12,10,57.2,46.4,67.12,280,20.714039999999997,28.769499999999997,0,NA,10,2014-06-12T15:00:00Z
MSP,2014,6,14,2,64.4,48.2,55.63,110,14.960139999999999,NA,0,NA,10,2014-06-14T07:00:00Z
MSP,2014,6,14,11,59,55,90.11,140,31.07106,40.2773,0.14,NA,5,2014-06-14T16:00:00Z
MSP,2014,6,14,12,61,55,80.78,130,20.714039999999997,31.07106,1e-4,NA,10,2014-06-14T17:00:00Z
MSP,2014,6,14,13,62,55.4,82.37,160,39.12652,64.44368,0.01,NA,6,2014-06-14T18:00:00Z
MSP,2014,6,14,14,60.8,56,86.18,160,41.428079999999994,56.38822,0.09,NA,6,2014-06-14T19:00:00Z
MSP,2014,6,14,16,62,57,86.79,140,23.0156,33.37262,1e-4,NA,9,2014-06-14T21:00:00Z
MSP,2014,6,14,19,64,56,80.34,150,14.960139999999999,NA,0.06,NA,10,2014-06-15T00:00:00Z
MSP,2014,6,14,20,62,57.2,93.13,130,23.0156,NA,0.57,NA,10,2014-06-15T01:00:00Z
MSP,2014,6,14,21,61,56,83.47,80,17.261699999999998,NA,0.01,NA,10,2014-06-15T02:00:00Z
MSP,2014,6,14,22,60,56,86.18,70,14.960139999999999,NA,0.03,NA,6,2014-06-15T03:00:00Z
MSP,2014,6,14,23,59,57.2,93.74,60,14.960139999999999,NA,0,NA,6,2014-06-15T04:00:00Z
MSP,2014,6,15,2,57,57,100,120,24.166379999999997,NA,0.07,NA,3,2014-06-15T07:00:00Z
MSP,2014,6,15,4,59,58,96.2,120,21.864819999999998,25.317159999999998,0.01,NA,10,2014-06-15T09:00:00Z
MSP,2014,6,15,5,59,58,96.2,110,21.864819999999998,NA,0.02,NA,7,2014-06-15T10:00:00Z
MSP,2014,6,15,8,57.2,57.2,100,110,20.714039999999997,26.46794,0,NA,10,2014-06-15T13:00:00Z
MSP,2014,6,15,9,59,57,93.13,120,16.11092,NA,0,NA,10,2014-06-15T14:00:00Z
MSP,2014,6,15,10,65,61,87,230,18.41248,28.769499999999997,0.03,NA,10,2014-06-15T15:00:00Z
MSP,2014,6,15,11,68,62,84.38,230,24.166379999999997,32.22184,0,NA,10,2014-06-15T16:00:00Z
MSP,2014,6,15,12,70,59,68.13,250,17.261699999999998,34.523399999999995,0,NA,10,2014-06-15T17:00:00Z
MSP,2014,6,15,13,72,58,61.28,230,20.714039999999997,31.07106,0,NA,10,2014-06-15T18:00:00Z
MSP,2014,6,16,16,75.2,66.2,73.61,250,8.05546,NA,0.01,NA,4,2014-06-16T21:00:00Z
MSP,2014,6,16,18,69,65,89.94,NA,3.4523399999999995,NA,0.04,NA,8,2014-06-16T23:00:00Z
MSP,2014,6,16,19,68,61,78.25,170,9.20624,NA,0.09,NA,8,2014-06-17T00:00:00Z
MSP,2014,6,16,20,64.4,62.6,93.88,140,35.67418,44.880419999999994,0.08,NA,8,2014-06-17T01:00:00Z
MSP,2014,6,17,2,64,58,80.49,360,5.7539,NA,0,NA,10,2014-06-17T07:00:00Z
MSP,2014,6,17,22,76,67,73.68,60,8.05546,NA,1e-4,NA,10,2014-06-18T03:00:00Z
MSP,2014,6,17,23,75,68,78.81,40,6.904679999999999,NA,1e-4,NA,10,2014-06-18T04:00:00Z
MSP,2014,6,18,0,74,68,81.71,70,10.357019999999999,NA,0,NA,10,2014-06-18T05:00:00Z
MSP,2014,6,18,2,74,69.8,100,350,10.357019999999999,NA,0.44,NA,10,2014-06-18T07:00:00Z
MSP,2014,6,18,3,70,69,96.97,280,6.904679999999999,NA,0.03,NA,10,2014-06-18T08:00:00Z
MSP,2014,6,18,6,70,68,93.44,100,6.904679999999999,NA,1e-4,NA,10,2014-06-18T11:00:00Z
MSP,2014,6,18,7,70,68,93.44,NA,8.05546,NA,0,NA,10,2014-06-18T12:00:00Z
MSP,2014,6,18,9,72,68,90.06,120,11.5078,NA,0,NA,10,2014-06-18T14:00:00Z
MSP,2014,6,18,10,73,68,84.22,60,14.960139999999999,NA,0,NA,10,2014-06-18T15:00:00Z
MSP,2014,6,18,11,75,68,78.81,60,13.809359999999998,NA,0,NA,10,2014-06-18T16:00:00Z
MSP,2014,6,18,12,79,68,69.11,70,11.5078,18.41248,0,NA,10,2014-06-18T17:00:00Z
MSP,2014,6,18,13,78,66,66.48,90,13.809359999999998,NA,0,NA,10,2014-06-18T18:00:00Z
MSP,2014,6,19,2,71,64,78.49,100,21.864819999999998,29.920279999999998,0,NA,10,2014-06-19T07:00:00Z
MSP,2014,6,19,3,71,66.2,100,160,17.261699999999998,NA,0.44,NA,10,2014-06-19T08:00:00Z
MSP,2014,6,19,4,67,66,100,360,19.56326,NA,0.72,NA,4,2014-06-19T09:00:00Z
MSP,2014,6,19,5,66.2,66.2,100,NA,24.166379999999997,NA,0.96,NA,7,2014-06-19T10:00:00Z
MSP,2014,6,19,6,67,65,93.92,100,21.864819999999998,NA,0.04,NA,10,2014-06-19T11:00:00Z
MSP,2014,6,19,7,67,65,96.31,90,20.714039999999997,NA,0.11,NA,8,2014-06-19T12:00:00Z
MSP,2014,6,19,8,66,64,93.33,NA,11.5078,NA,1e-4,NA,10,2014-06-19T13:00:00Z
MSP,2014,6,19,9,65,65,100,NA,16.11092,NA,1.18,NA,5,2014-06-19T14:00:00Z
MSP,2014,6,19,10,65,64.4,100,100,11.5078,NA,0.2,NA,6,2014-06-19T15:00:00Z
MSP,2014,6,19,11,65,64,96.9,90,23.0156,NA,0.16,NA,9,2014-06-19T16:00:00Z
MSP,2014,6,19,12,67,65,93.35,100,27.618719999999996,34.523399999999995,0,NA,10,2014-06-19T17:00:00Z
MSP,2014,6,19,13,69.8,65,86.66,130,17.261699999999998,29.920279999999998,0,NA,10,2014-06-19T18:00:00Z
MSP,2014,6,19,14,71.6,65,81,120,23.0156,NA,0,NA,10,2014-06-19T19:00:00Z
MSP,2014,6,19,15,73,66,78.65,140,20.714039999999997,26.46794,0,NA,10,2014-06-19T20:00:00Z
MSP,2014,6,19,16,73,66,78.65,150,11.5078,NA,0,NA,10,2014-06-19T21:00:00Z
MSP,2014,6,19,17,73,68,88.43,150,10.357019999999999,NA,0.01,NA,10,2014-06-19T22:00:00Z
MSP,2014,6,19,18,69.8,69.8,100,120,10.357019999999999,NA,0,NA,10,2014-06-19T23:00:00Z
MSP,2014,6,19,21,68,66,93.38,0,0,NA,0,NA,10,2014-06-20T02:00:00Z
MSP,2014,6,19,22,68,66,93.38,120,6.904679999999999,NA,0,NA,10,2014-06-20T03:00:00Z
MSP,2014,6,20,2,67,66,96.93,140,5.7539,NA,0,NA,10,2014-06-20T07:00:00Z
MSP,2014,6,20,3,67,67,100,140,8.05546,NA,1e-4,NA,6,2014-06-20T08:00:00Z
MSP,2014,6,20,5,67,67,100,180,3.4523399999999995,NA,0,NA,6,2014-06-20T10:00:00Z
MSP,2014,6,20,9,71,67,86.77,NA,3.4523399999999995,NA,0,NA,10,2014-06-20T14:00:00Z
MSP,2014,6,20,10,74,67,78.72,220,6.904679999999999,NA,0,NA,10,2014-06-20T15:00:00Z
MSP,2014,6,22,10,75,64,68.69,200,10.357019999999999,NA,0,NA,10,2014-06-22T15:00:00Z
MSP,2014,6,22,11,72,68,87.35,150,12.658579999999999,NA,0.09,NA,10,2014-06-22T16:00:00Z
MSP,2014,6,24,19,75,62,64.07,50,13.809359999999998,NA,0,NA,10,2014-06-25T00:00:00Z
MSP,2014,6,24,23,69,62,78.33,50,6.904679999999999,NA,0,NA,10,2014-06-25T04:00:00Z
MSP,2014,6,25,0,65,62,90.39,360,12.658579999999999,NA,0,NA,10,2014-06-25T05:00:00Z
MSP,2014,6,25,11,62,56,80.34,NA,3.4523399999999995,NA,0,NA,10,2014-06-25T16:00:00Z
MSP,2014,6,25,17,71,58,63.18,0,0,NA,0,NA,10,2014-06-25T22:00:00Z
MSP,2014,6,27,3,70,66,87.26,120,12.658579999999999,NA,0,NA,10,2014-06-27T08:00:00Z
MSP,2014,6,27,5,70,67,90.02,140,12.658579999999999,NA,0,NA,10,2014-06-27T10:00:00Z
MSP,2014,6,27,9,73,68,84.22,150,11.5078,NA,0,NA,10,2014-06-27T14:00:00Z
MSP,2014,6,27,13,77,69,76.57,140,14.960139999999999,NA,0,NA,10,2014-06-27T18:00:00Z
MSP,2014,6,28,7,74,69.8,88.51,150,19.56326,NA,0,NA,10,2014-06-28T12:00:00Z
MSP,2014,6,28,8,75.2,70,84.34,150,18.41248,27.618719999999996,0,NA,10,2014-06-28T13:00:00Z
MSP,2014,6,28,13,81,70,69.32,170,21.864819999999998,31.07106,0,NA,10,2014-06-28T18:00:00Z
MSP,2014,6,28,14,82,70,66.93,150,18.41248,27.618719999999996,0,NA,10,2014-06-28T19:00:00Z
MSP,2014,6,28,15,82,72,74.15,170,27.618719999999996,37.975739999999995,0.01,NA,10,2014-06-28T20:00:00Z
MSP,2014,6,28,16,80,75,84.64,180,10.357019999999999,NA,0.09,NA,10,2014-06-28T21:00:00Z
MSP,2014,6,28,17,72,68,92.83,240,18.41248,34.523399999999995,0.2,NA,7,2014-06-28T22:00:00Z
MSP,2014,6,28,18,69,67,92.83,150,4.60312,NA,1e-4,NA,10,2014-06-28T23:00:00Z
MSP,2014,6,28,19,71,68,90.06,180,8.05546,NA,0.04,NA,6,2014-06-29T00:00:00Z
MSP,2014,6,29,0,69.8,66.2,88.34,200,5.7539,NA,0,NA,10,2014-06-29T05:00:00Z
MSP,2014,6,29,1,69,64,83.98,220,18.41248,NA,1e-4,NA,7,2014-06-29T06:00:00Z
MSP,2014,7,1,5,65,57,75.51,240,11.5078,NA,0,NA,10,2014-07-01T10:00:00Z
MSP,2014,7,1,7,66,59,78.08,260,13.809359999999998,NA,0,NA,10,2014-07-01T12:00:00Z
MSP,2014,7,1,8,68,61,78.25,260,12.658579999999999,NA,0,NA,10,2014-07-01T13:00:00Z
MSP,2014,7,1,10,71.6,59,64.48,270,17.261699999999998,26.46794,0,NA,10,2014-07-01T15:00:00Z
MSP,2014,7,1,14,68,62,88.09,280,21.864819999999998,NA,1e-4,NA,10,2014-07-01T19:00:00Z
MSP,2014,7,1,15,62.6,60.8,93.83,310,11.5078,20.714039999999997,1e-4,NA,7,2014-07-01T20:00:00Z
MSP,2014,7,1,16,64,61,89.78,300,17.261699999999998,NA,1e-4,NA,10,2014-07-01T21:00:00Z
MSP,2014,7,1,23,57,52,83.21,320,13.809359999999998,NA,0,NA,10,2014-07-02T04:00:00Z
MSP,2014,7,2,0,56,53,93.02,320,13.809359999999998,NA,1e-4,NA,10,2014-07-02T05:00:00Z
MSP,2014,7,2,2,56,53,93.02,360,8.05546,NA,1e-4,NA,4,2014-07-02T07:00:00Z
MSP,2014,7,2,3,55.4,54,96.14,350,11.5078,NA,0.01,NA,10,2014-07-02T08:00:00Z
MSP,2014,7,2,4,55.4,51.8,87.65,340,11.5078,NA,0,NA,10,2014-07-02T09:00:00Z
MSP,2014,7,2,5,55.4,50,81.99,340,13.809359999999998,NA,0,NA,10,2014-07-02T10:00:00Z
MSP,2014,7,2,6,55,50,83.08,350,13.809359999999998,NA,0,NA,10,2014-07-02T11:00:00Z
MSP,2014,7,2,7,55.4,48.2,76.66,350,11.5078,NA,0,NA,10,2014-07-02T12:00:00Z
MSP,2014,7,2,9,61,50,67.11,360,10.357019999999999,NA,0,NA,10,2014-07-02T14:00:00Z
MSP,2014,7,5,22,75,66,73.59,170,11.5078,NA,0,NA,10,2014-07-06T03:00:00Z
MSP,2014,7,6,1,69,66,89.98,170,11.5078,NA,0,NA,10,2014-07-06T06:00:00Z
MSP,2014,7,6,3,71,68,90.06,180,9.20624,NA,0,NA,9,2014-07-06T08:00:00Z
MSP,2014,7,6,5,72,71.6,100,270,4.60312,NA,0.02,NA,3,2014-07-06T10:00:00Z
MSP,2014,7,6,6,71.6,71.6,100,290,5.7539,NA,1e-4,NA,1.5,2014-07-06T11:00:00Z
MSP,2014,7,6,7,71,71,100,230,4.60312,NA,0.01,NA,3,2014-07-06T12:00:00Z
MSP,2014,7,6,8,72,71,100,170,13.809359999999998,NA,0.01,NA,4,2014-07-06T13:00:00Z
MSP,2014,7,6,9,73,72,96.42,210,12.658579999999999,19.56326,0,NA,5,2014-07-06T14:00:00Z
MSP,2014,7,6,10,75.2,71.6,88.59,210,16.11092,24.166379999999997,0,NA,6,2014-07-06T15:00:00Z
MSP,2014,7,6,11,78,72,81.5,240,11.5078,NA,0,NA,8,2014-07-06T16:00:00Z
MSP,2014,7,6,12,82.4,73.4,79.2,250,14.960139999999999,NA,0,NA,8,2014-07-06T17:00:00Z
MSP,2014,7,7,14,84.2,62,47.68,340,20.714039999999997,NA,0,NA,10,2014-07-07T19:00:00Z
MSP,2014,7,7,15,83,63,50.97,330,14.960139999999999,NA,0,NA,10,2014-07-07T20:00:00Z
MSP,2014,7,7,17,80,63,55.97,320,5.7539,NA,0,NA,10,2014-07-07T22:00:00Z
MSP,2014,7,7,18,71,67,100,350,26.46794,NA,0.31,NA,7,2014-07-07T23:00:00Z
MSP,2014,7,7,19,69.8,66.2,88.34,340,9.20624,NA,0,NA,10,2014-07-08T00:00:00Z
MSP,2014,7,11,6,69.8,62.6,77.9,170,19.56326,NA,0,NA,4,2014-07-11T11:00:00Z
MSP,2014,7,11,7,69.8,62.6,77.9,0,0,NA,0,NA,8,2014-07-11T12:00:00Z
MSP,2014,7,11,8,67,65,96.31,80,19.56326,NA,0.27,NA,5,2014-07-11T13:00:00Z
MSP,2014,7,11,9,65,65,100,140,12.658579999999999,NA,0.28,NA,7,2014-07-11T14:00:00Z
MSP,2014,7,11,10,66,64,96.9,160,17.261699999999998,NA,0.04,NA,10,2014-07-11T15:00:00Z
MSP,2014,7,11,11,68,64,87.16,170,18.41248,27.618719999999996,0.01,NA,8,2014-07-11T16:00:00Z
MSP,2014,7,12,7,71,69,93.47,240,3.4523399999999995,NA,0,NA,4,2014-07-12T12:00:00Z
MSP,2014,7,12,9,73.4,69.8,94.06,20,4.60312,NA,0,NA,4,2014-07-12T14:00:00Z
MSP,2014,7,12,10,73.4,69.8,88.51,0,0,NA,0,NA,5,2014-07-12T15:00:00Z
MSP,2014,7,12,11,78.8,71,87.5,320,5.7539,NA,0,NA,9,2014-07-12T16:00:00Z
MSP,2014,7,12,13,77,69,76.57,300,11.5078,NA,0,NA,10,2014-07-12T18:00:00Z
MSP,2014,7,12,14,70,68,93.44,230,12.658579999999999,NA,0.03,NA,8,2014-07-12T19:00:00Z
MSP,2014,7,14,22,56,53,90.03,330,14.960139999999999,21.864819999999998,0,NA,10,2014-07-15T03:00:00Z
MSP,2014,7,21,13,89,74,61.13,150,16.11092,NA,0,NA,10,2014-07-21T18:00:00Z
MSP,2014,7,22,5,81,77,87.79,260,10.357019999999999,NA,0,NA,8,2014-07-22T10:00:00Z
MSP,2014,7,22,9,78,64,62.05,350,19.56326,28.769499999999997,0,NA,10,2014-07-22T14:00:00Z
MSP,2014,7,22,12,82.4,64.4,54.55,340,14.960139999999999,NA,0,NA,10,2014-07-22T17:00:00Z
MSP,2014,7,24,16,78.8,55.4,44.52,210,10.357019999999999,NA,0,NA,10,2014-07-24T21:00:00Z
MSP,2014,7,24,17,78,58,49.94,160,19.56326,NA,0,NA,10,2014-07-24T22:00:00Z
MSP,2014,7,24,18,79,60,52.37,180,23.0156,NA,0,NA,10,2014-07-24T23:00:00Z
MSP,2014,7,25,1,68,59,72.92,130,11.5078,NA,0,NA,10,2014-07-25T06:00:00Z
MSP,2014,7,25,5,68,63,96.28,200,17.261699999999998,NA,0.28,NA,5,2014-07-25T10:00:00Z
MSP,2014,7,25,6,64.4,63,96.28,170,17.261699999999998,NA,0.11,NA,10,2014-07-25T11:00:00Z
MSP,2014,7,25,8,66,63,93.3,160,5.7539,NA,0,NA,10,2014-07-25T13:00:00Z
MSP,2014,7,25,9,67,63,87.1,170,8.05546,NA,0,NA,10,2014-07-25T14:00:00Z
MSP,2014,7,25,11,71,64,78.49,200,11.5078,NA,0,NA,10,2014-07-25T16:00:00Z
MSP,2014,7,25,13,79,66,64.54,210,12.658579999999999,NA,0,NA,10,2014-07-25T18:00:00Z
MSP,2014,7,26,2,73.4,69.8,88.51,0,0,NA,0,NA,9,2014-07-26T07:00:00Z
MSP,2014,7,26,4,73,69,87.41,0,0,NA,0,NA,9,2014-07-26T09:00:00Z
MSP,2014,7,27,8,68,57.2,72.74,290,20.714039999999997,NA,0,NA,10,2014-07-27T13:00:00Z
MSP,2014,8,1,18,85,58,39.97,320,9.20624,NA,0,NA,7,2014-08-01T23:00:00Z
MSP,2014,8,1,19,80,59,48.64,80,9.20624,NA,0,NA,7,2014-08-02T00:00:00Z
MSP,2014,8,1,20,81,63,64.17,NA,12.658579999999999,NA,0,NA,7,2014-08-02T01:00:00Z
MSP,2014,8,2,18,76,64,71.22,330,14.960139999999999,NA,1e-4,NA,10,2014-08-02T23:00:00Z
MSP,2014,8,3,20,78,67,68.59,80,11.5078,NA,0,NA,10,2014-08-04T01:00:00Z
MSP,2014,8,3,21,75,57,53.52,110,9.20624,19.56326,0.67,NA,6,2014-08-04T02:00:00Z
MSP,2014,8,3,22,71,65,81,70,6.904679999999999,NA,0,NA,10,2014-08-04T03:00:00Z
MSP,2014,8,5,7,63,60,90.31,350,5.7539,NA,0,NA,9,2014-08-05T12:00:00Z
MSP,2014,8,5,9,68,62,81.29,30,4.60312,NA,0,NA,10,2014-08-05T14:00:00Z
